MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,rSCHEDULED,DEPARTURE_TIME,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,CANCELLED,DELAY_TYPE,DLATITUDE,DLONGITUDE,OLATITUDE,OLONGITUDE
1,26,EV,5459,LGA,BUF,1640,16.66666667,,,292,,1,,42.94052,-78.73217,40.63975,-73.77893
1,26,NK,711,LGA,DTW,1645,16.75,,,502,,1,,42.21206,-83.34884,40.63975,-73.77893
1,26,AA,2395,LGA,MIA,1650,16.83333333,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,26,UA,1744,LGA,IAH,1653,16.88333333,,,1416,,1,,29.98047,-95.33972,40.63975,-73.77893
1,26,DL,1914,LGA,ATL,1659,16.98333333,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,DL,2688,LGA,BOS,1659,16.98333333,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,US,2156,LGA,BOS,1700,17,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,US,2189,LGA,DCA,1700,17,,,214,,1,,38.85208,-77.03772,40.63975,-73.77893
1,26,AA,291,JFK,AUS,1700,17,,,1521,,1,,30.19453,-97.66987,40.63975,-73.77893
1,26,DL,1715,LGA,MSY,1700,17,,,1183,,1,,29.99339,-90.25803,40.63975,-73.77893
1,26,DL,445,JFK,BOS,1700,17,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,MQ,3471,LGA,RDU,1700,17,,,431,,1,,35.87764,-78.78747,40.63975,-73.77893
1,26,UA,1136,LGA,ORD,1700,17,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,US,1851,LGA,CLT,1705,17.08333333,,,544,,1,,35.21401,-80.94313,40.63975,-73.77893
1,26,UA,1521,LGA,DEN,1712,17.2,,,1620,,1,,39.85841,-104.667,40.63975,-73.77893
1,26,DL,884,LGA,DEN,1715,17.25,,,1620,,1,,39.85841,-104.667,40.63975,-73.77893
1,26,WN,702,LGA,DAL,1720,17.33333333,,,1381,,1,,32.84711,-96.85177,40.63975,-73.77893
1,26,AA,95,JFK,SAN,1720,17.33333333,,,2446,,1,,32.73356,-117.18966,40.63975,-73.77893
1,26,F9,1255,LGA,MIA,1720,17.33333333,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,26,MQ,3526,LGA,CMH,1720,17.33333333,,,479,,1,,39.99799,-82.89188,40.63975,-73.77893
1,26,AA,45,JFK,LAS,1729,17.48333333,,,2248,,1,,36.08036,-115.15233,40.63975,-73.77893
1,26,MQ,3365,JFK,DCA,1729,17.48333333,,,213,,1,,38.85208,-77.03772,40.63975,-73.77893
1,26,UA,512,JFK,SFO,1729,17.48333333,,,2586,,1,,37.619,-122.37484,40.63975,-73.77893
1,26,AA,2283,JFK,EGE,1730,17.5,,,1746,,1,,39.64257,-106.9177,40.63975,-73.77893
1,26,DL,2547,LGA,ATL,1730,17.5,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,MQ,3384,LGA,GSO,1730,17.5,,,461,,1,,36.09775,-79.9373,40.63975,-73.77893
1,26,AA,1140,LGA,DFW,1733,17.55,,,1389,,1,,32.89595,-97.0372,40.63975,-73.77893
1,26,EV,4895,LGA,CLE,1733,17.55,,,419,,1,,41.41089,-81.8494,40.63975,-73.77893
1,26,DL,492,JFK,ATL,1735,17.58333333,,,760,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,EV,4310,LGA,CLE,1753,17.88333333,,,419,,1,,41.41089,-81.8494,40.63975,-73.77893
1,26,WN,238,LGA,BNA,1755,17.91666667,,,764,,1,,36.12448,-86.67818,40.63975,-73.77893
1,26,WN,1714,LGA,MKE,1755,17.91666667,,,738,,1,,42.94722,-87.89658,40.63975,-73.77893
1,26,B6,299,LGA,MCO,1755,17.91666667,,,950,,1,,28.42889,-81.31603,40.63975,-73.77893
1,26,DL,847,LGA,ATL,1759,17.98333333,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,DL,2690,LGA,BOS,1759,17.98333333,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,US,2158,LGA,BOS,1800,18,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,US,2191,LGA,DCA,1800,18,,,214,,1,,38.85208,-77.03772,40.63975,-73.77893
1,26,DL,2019,LGA,MSP,1800,18,,,1020,,1,,44.88055,-93.21692,40.63975,-73.77893
1,26,MQ,3349,LGA,LIT,1800,18,,,1085,,1,,34.7294,-92.22425,40.63975,-73.77893
1,26,UA,691,LGA,ORD,1800,18,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,AA,355,LGA,ORD,1805,18.08333333,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,B6,1013,JFK,LGB,1810,18.16666667,,,2465,,1,,33.81772,-118.15161,40.63975,-73.77893
1,26,AA,1599,LGA,MIA,1815,18.25,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,26,DL,443,JFK,SEA,1815,18.25,,,2422,,1,,47.44898,-122.30931,40.63975,-73.77893
1,26,DL,2160,JFK,DEN,1815,18.25,,,1626,,1,,39.85841,-104.667,40.63975,-73.77893
1,26,DL,1739,LGA,MIA,1815,18.25,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,26,EV,5505,LGA,GSO,1815,18.25,,,461,,1,,36.09775,-79.9373,40.63975,-73.77893
1,26,MQ,3486,LGA,BNA,1819,18.31666667,,,764,,1,,36.12448,-86.67818,40.63975,-73.77893
1,26,MQ,3502,LGA,RDU,1820,18.33333333,,,431,,1,,35.87764,-78.78747,40.63975,-73.77893
1,26,WN,1703,LGA,ATL,1825,18.41666667,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,WN,122,LGA,MDW,1825,18.41666667,,,725,,1,,41.78598,-87.75242,40.63975,-73.77893
1,26,DL,2131,LGA,DTW,1825,18.41666667,,,502,,1,,42.21206,-83.34884,40.63975,-73.77893
1,26,DL,2159,JFK,MCO,1825,18.41666667,,,944,,1,,28.42889,-81.31603,40.63975,-73.77893
1,26,DL,1585,LGA,MCO,1829,18.48333333,,,950,,1,,28.42889,-81.31603,40.63975,-73.77893
1,26,VX,769,LGA,DAL,1830,18.5,,,1381,,1,,32.84711,-96.85177,40.63975,-73.77893
1,26,DL,447,JFK,LAX,1830,18.5,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,UA,308,LGA,IAH,1830,18.5,,,1416,,1,,29.98047,-95.33972,40.63975,-73.77893
1,26,DL,2057,JFK,TPA,1832,18.53333333,,,1005,,1,,27.97547,-82.53325,40.63975,-73.77893
1,26,B6,669,JFK,SJC,1833,18.55,,,2569,,1,,37.36186,-121.92901,40.63975,-73.77893
1,26,B6,71,JFK,SLC,1834,18.56666667,,,1990,,1,,40.78839,-111.97777,40.63975,-73.77893
1,26,AA,235,JFK,SEA,1835,18.58333333,,,2422,,1,,47.44898,-122.30931,40.63975,-73.77893
1,26,B6,523,JFK,LAX,1835,18.58333333,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,B6,2202,JFK,BUF,1836,18.6,,,301,,1,,42.94052,-78.73217,40.63975,-73.77893
1,26,B6,2253,JFK,PBI,1840,18.66666667,,,1028,,1,,26.68316,-80.09559,40.63975,-73.77893
1,26,NK,188,LGA,MYR,1840,18.66666667,,,563,,1,,33.67975,-78.92833,40.63975,-73.77893
1,26,AA,21,JFK,LAX,1845,18.75,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,AA,1144,LGA,DFW,1845,18.75,,,1389,,1,,32.89595,-97.0372,40.63975,-73.77893
1,26,DL,2370,LGA,PBI,1845,18.75,,,1035,,1,,26.68316,-80.09559,40.63975,-73.77893
1,26,DL,2616,JFK,SAN,1845,18.75,,,2446,,1,,32.73356,-117.18966,40.63975,-73.77893
1,26,EV,5405,LGA,PIT,1845,18.75,,,335,,1,,40.49147,-80.23287,40.63975,-73.77893
1,26,AA,359,LGA,ORD,1848,18.8,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,VX,29,JFK,SFO,1850,18.83333333,,,2586,,1,,37.619,-122.37484,40.63975,-73.77893
1,26,MQ,3535,JFK,CMH,1850,18.83333333,,,483,,1,,39.99799,-82.89188,40.63975,-73.77893
1,26,WN,307,LGA,STL,1855,18.91666667,,,888,,1,,38.74769,-90.35999,40.63975,-73.77893
1,26,B6,135,JFK,PHX,1859,18.98333333,,,2153,,1,,33.43417,-112.00806,40.63975,-73.77893
1,26,B6,711,JFK,LAS,1859,18.98333333,,,2248,,1,,36.08036,-115.15233,40.63975,-73.77893
1,26,DL,2300,LGA,FLL,1859,18.98333333,,,1076,,1,,26.07258,-80.15275,40.63975,-73.77893
1,26,DL,2608,LGA,ATL,1859,18.98333333,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,MQ,3416,LGA,SDF,1859,18.98333333,,,659,,1,,38.17439,-85.736,40.63975,-73.77893
1,26,US,2160,LGA,BOS,1900,19,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,US,2193,LGA,DCA,1900,19,,,214,,1,,38.85208,-77.03772,40.63975,-73.77893
1,26,DL,435,JFK,SFO,1900,19,,,2586,,1,,37.619,-122.37484,40.63975,-73.77893
1,26,DL,2692,LGA,BOS,1900,19,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,EV,5337,LGA,RIC,1900,19,,,292,,1,,37.50517,-77.31967,40.63975,-73.77893
1,26,UA,693,LGA,ORD,1900,19,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,DL,245,JFK,SLC,1905,19.08333333,,,1990,,1,,40.78839,-111.97777,40.63975,-73.77893
1,26,DL,1935,LGA,TPA,1905,19.08333333,,,1010,,1,,27.97547,-82.53325,40.63975,-73.77893
1,26,MQ,3236,LGA,ATL,1910,19.16666667,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,MQ,3181,LGA,DTW,1910,19.16666667,,,502,,1,,42.21206,-83.34884,40.63975,-73.77893
1,26,B6,225,JFK,TPA,1915,19.25,,,1005,,1,,27.97547,-82.53325,40.63975,-73.77893
1,26,AA,2387,JFK,MIA,1915,19.25,,,1089,,1,,25.79325,-80.29056,40.63975,-73.77893
1,26,DL,2577,JFK,FLL,1920,19.33333333,,,1069,,1,,26.07258,-80.15275,40.63975,-73.77893
1,26,EV,5769,LGA,IAD,1922,19.36666667,,,229,,1,,38.94453,-77.45581,40.63975,-73.77893
1,26,MQ,2924,LGA,STL,1925,19.41666667,,,888,,1,,38.74769,-90.35999,40.63975,-73.77893
1,26,WN,3497,LGA,CAK,1930,19.5,,,397,,1,,40.91631,-81.44247,40.63975,-73.77893
1,26,B6,105,JFK,ORD,1930,19.5,,,740,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,DL,1686,LGA,ATL,1930,19.5,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,DL,2496,JFK,DTW,1937,19.61666667,,,509,,1,,42.21206,-83.34884,40.63975,-73.77893
1,26,MQ,3391,LGA,CMH,1938,19.63333333,,,479,,1,,39.99799,-82.89188,40.63975,-73.77893
1,26,B6,1271,LGA,FLL,1940,19.66666667,,,1076,,1,,26.07258,-80.15275,40.63975,-73.77893
1,26,NK,779,LGA,FLL,1940,19.66666667,,,1076,,1,,26.07258,-80.15275,40.63975,-73.77893
1,26,B6,161,JFK,SMF,1941,19.68333333,,,2521,,1,,38.69542,-121.59077,40.63975,-73.77893
1,26,AA,293,JFK,LAX,1945,19.75,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,B6,761,LGA,PBI,1945,19.75,,,1035,,1,,26.68316,-80.09559,40.63975,-73.77893
1,26,MQ,3260,LGA,BNA,1945,19.75,,,764,,1,,36.12448,-86.67818,40.63975,-73.77893
1,26,AA,1483,LGA,MIA,1950,19.83333333,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,26,UA,445,JFK,LAX,1950,19.83333333,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,AA,163,JFK,SFO,1955,19.91666667,,,2586,,1,,37.619,-122.37484,40.63975,-73.77893
1,26,AA,363,LGA,ORD,1955,19.91666667,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,B6,65,JFK,ABQ,1955,19.91666667,,,1826,,1,,35.04022,-106.60919,40.63975,-73.77893
1,26,EV,5096,LGA,OMA,1955,19.91666667,,,1148,,1,,41.30252,-95.89417,40.63975,-73.77893
1,26,MQ,3374,JFK,RDU,1959,19.98333333,,,427,,1,,35.87764,-78.78747,40.63975,-73.77893
1,26,US,2162,LGA,BOS,2000,20,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,US,2195,LGA,DCA,2000,20,,,214,,1,,38.85208,-77.03772,40.63975,-73.77893
1,26,B6,883,JFK,MCO,2000,20,,,944,,1,,28.42889,-81.31603,40.63975,-73.77893
1,26,B6,1201,JFK,FLL,2000,20,,,1069,,1,,26.07258,-80.15275,40.63975,-73.77893
1,26,DL,1147,LGA,ATL,2000,20,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,26,DL,2331,LGA,DTW,2000,20,,,502,,1,,42.21206,-83.34884,40.63975,-73.77893
1,26,DL,2635,JFK,BOS,2000,20,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,DL,2694,LGA,BOS,2000,20,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,UA,695,LGA,ORD,2000,20,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,DL,2323,JFK,LAS,2005,20.08333333,,,2248,,1,,36.08036,-115.15233,40.63975,-73.77893
1,26,EV,5038,LGA,BHM,2010,20.16666667,,,866,,1,,33.56294,-86.75355,40.63975,-73.77893
1,26,EV,5557,LGA,CAE,2010,20.16666667,,,617,,1,,33.93884,-81.11954,40.63975,-73.77893
1,26,VX,415,JFK,LAX,2015,20.25,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,EV,4314,LGA,CLE,2017,20.28333333,,,419,,1,,41.41089,-81.8494,40.63975,-73.77893
1,26,WN,2771,LGA,MKE,2025,20.41666667,,,738,,1,,42.94722,-87.89658,40.63975,-73.77893
1,26,AA,2314,JFK,BOS,2025,20.41666667,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,B6,97,JFK,DEN,2029,20.48333333,,,1626,,1,,39.85841,-104.667,40.63975,-73.77893
1,26,B6,915,JFK,SFO,2029,20.48333333,,,2586,,1,,37.619,-122.37484,40.63975,-73.77893
1,26,WN,1814,LGA,DAL,2030,20.5,,,1381,,1,,32.84711,-96.85177,40.63975,-73.77893
1,26,AA,1589,LGA,MIA,2030,20.5,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,26,EV,5157,LGA,MCI,2030,20.5,,,1107,,1,,39.29761,-94.71391,40.63975,-73.77893
1,26,B6,1205,JFK,PDX,2040,20.66666667,,,2454,,1,,45.58872,-122.5975,40.63975,-73.77893
1,26,EV,4995,LGA,CHO,2045,20.75,,,305,,1,,38.13864,-78.45286,40.63975,-73.77893
1,26,B6,329,JFK,RSW,2047,20.78333333,,,1074,,1,,26.53617,-81.75517,40.63975,-73.77893
1,26,DL,1485,LGA,MCO,2050,20.83333333,,,950,,1,,28.42889,-81.31603,40.63975,-73.77893
1,26,WN,762,LGA,MDW,2055,20.91666667,,,725,,1,,41.78598,-87.75242,40.63975,-73.77893
1,26,AA,185,JFK,LAX,2055,20.91666667,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,AA,367,LGA,ORD,2055,20.91666667,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,B6,418,JFK,BOS,2055,20.91666667,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,US,2164,LGA,BOS,2100,21,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,US,2197,LGA,DCA,2100,21,,,214,,1,,38.85208,-77.03772,40.63975,-73.77893
1,26,B6,499,LGA,MCO,2100,21,,,950,,1,,28.42889,-81.31603,40.63975,-73.77893
1,26,MQ,3257,LGA,RDU,2100,21,,,431,,1,,35.87764,-78.78747,40.63975,-73.77893
1,26,MQ,3473,LGA,DAY,2105,21.08333333,,,549,,1,,39.90238,-84.21938,40.63975,-73.77893
1,26,DL,427,JFK,LAX,2110,21.16666667,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,EV,4976,LGA,MHT,2115,21.25,,,195,,1,,42.93452,-71.43706,40.63975,-73.77893
1,26,B6,611,JFK,LAS,2129,21.48333333,,,2248,,1,,36.08036,-115.15233,40.63975,-73.77893
1,26,B6,1371,LGA,FLL,2130,21.5,,,1076,,1,,26.07258,-80.15275,40.63975,-73.77893
1,26,B6,623,JFK,LAX,2140,21.66666667,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,26,B6,1507,JFK,IAD,2145,21.75,,,228,,1,,38.94453,-77.45581,40.63975,-73.77893
1,26,MQ,3121,JFK,DCA,2145,21.75,,,213,,1,,38.85208,-77.03772,40.63975,-73.77893
1,26,B6,2053,JFK,PBI,2146,21.76666667,,,1028,,1,,26.68316,-80.09559,40.63975,-73.77893
1,26,B6,1218,JFK,BOS,2155,21.91666667,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,NK,331,LGA,ORD,2155,21.91666667,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,26,DL,2696,LGA,BOS,2159,21.98333333,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,B6,1816,JFK,SYR,2229,22.48333333,,,209,,1,,43.11119,-76.10631,40.63975,-73.77893
1,26,B6,486,JFK,ROC,2242,22.7,,,264,,1,,43.11887,-77.67238,40.63975,-73.77893
1,26,B6,234,JFK,BTV,2249,22.81666667,,,266,,1,,44.473,-73.15031,40.63975,-73.77893
1,26,B6,108,JFK,PWM,2250,22.83333333,,,273,,1,,43.64617,-70.30875,40.63975,-73.77893
1,26,B6,718,JFK,BOS,2255,22.91666667,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,26,B6,2002,JFK,BUF,2310,23.16666667,,,301,,1,,42.94052,-78.73217,40.63975,-73.77893
1,27,AA,2299,JFK,MIA,545,5.75,,,1089,,1,,25.79325,-80.29056,40.63975,-73.77893
1,27,UA,234,LGA,IAH,545,5.75,,,1416,,1,,29.98047,-95.33972,40.63975,-73.77893
1,27,US,2134,LGA,BOS,600,6,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,27,US,2167,LGA,DCA,600,6,,,214,,1,,38.85208,-77.03772,40.63975,-73.77893
1,27,UA,1198,LGA,ORD,600,6,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,27,AA,303,LGA,ORD,600,6,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,27,AA,171,JFK,LAX,600,6,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,27,AA,1103,LGA,DFW,600,6,,,1389,,1,,32.89595,-97.0372,40.63975,-73.77893
1,27,AA,1297,LGA,MIA,600,6,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,27,B6,371,LGA,FLL,600,6,,,1076,,1,,26.07258,-80.15275,40.63975,-73.77893
1,27,B6,583,JFK,MCO,600,6,,,944,,1,,28.42889,-81.31603,40.63975,-73.77893
1,27,DL,1919,LGA,MSP,600,6,,,1020,,1,,44.88055,-93.21692,40.63975,-73.77893
1,27,DL,2588,LGA,DTW,600,6,,,502,,1,,42.21206,-83.34884,40.63975,-73.77893
1,27,DL,2666,LGA,BOS,600,6,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,27,DL,904,LGA,ATL,600,6,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,27,UA,441,JFK,LAX,600,6,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,27,B6,601,JFK,FLL,601,6.016666667,,,1069,,1,,26.07258,-80.15275,40.63975,-73.77893
1,27,EV,4558,LGA,CLE,603,6.05,,,419,,1,,41.41089,-81.8494,40.63975,-73.77893
1,27,EV,5747,LGA,IAD,603,6.05,,,229,,1,,38.94453,-77.45581,40.63975,-73.77893
1,27,WN,108,LGA,MDW,605,6.083333333,,,725,,1,,41.78598,-87.75242,40.63975,-73.77893
1,27,DL,421,JFK,ATL,605,6.083333333,,,760,,1,,33.64044,-84.42694,40.63975,-73.77893
1,27,UA,415,JFK,SFO,605,6.083333333,,,2586,,1,,37.619,-122.37484,40.63975,-73.77893
1,27,US,413,JFK,CLT,620,6.333333333,,,541,,1,,35.21401,-80.94313,40.63975,-73.77893
1,27,WN,2331,LGA,ATL,625,6.416666667,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,27,B6,525,JFK,TPA,625,6.416666667,,,1005,,1,,27.97547,-82.53325,40.63975,-73.77893
1,27,US,1951,LGA,CLT,630,6.5,,,544,,1,,35.21401,-80.94313,40.63975,-73.77893
1,27,US,433,JFK,PHX,630,6.5,,,2153,,1,,33.43417,-112.00806,40.63975,-73.77893
1,27,B6,23,JFK,LAX,630,6.5,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,27,B6,1099,LGA,MCO,630,6.5,,,950,,1,,28.42889,-81.31603,40.63975,-73.77893
1,27,B6,929,JFK,RSW,630,6.5,,,1074,,1,,26.53617,-81.75517,40.63975,-73.77893
1,27,MQ,3550,LGA,XNA,630,6.5,,,1147,,1,,36.28187,-94.30681,40.63975,-73.77893
1,27,NK,705,LGA,FLL,630,6.5,,,1076,,1,,26.07258,-80.15275,40.63975,-73.77893
1,27,UA,1454,LGA,IAH,630,6.5,,,1416,,1,,29.98047,-95.33972,40.63975,-73.77893
1,27,AA,307,LGA,ORD,631,6.516666667,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,27,AA,1441,JFK,LAS,635,6.583333333,,,2248,,1,,36.08036,-115.15233,40.63975,-73.77893
1,27,MQ,3610,LGA,DTW,635,6.583333333,,,502,,1,,42.21206,-83.34884,40.63975,-73.77893
1,27,B6,318,JFK,BOS,640,6.666666667,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,27,AA,1107,LGA,DFW,645,6.75,,,1389,,1,,32.89595,-97.0372,40.63975,-73.77893
1,27,UA,1053,LGA,DEN,645,6.75,,,1620,,1,,39.85841,-104.667,40.63975,-73.77893
1,27,AA,1101,JFK,MIA,650,6.833333333,,,1089,,1,,25.79325,-80.29056,40.63975,-73.77893
1,27,B6,675,JFK,MSY,650,6.833333333,,,1182,,1,,29.99339,-90.25803,40.63975,-73.77893
1,27,MQ,3531,LGA,RDU,650,6.833333333,,,431,,1,,35.87764,-78.78747,40.63975,-73.77893
1,27,WN,1797,LGA,DAL,655,6.916666667,,,1381,,1,,32.84711,-96.85177,40.63975,-73.77893
1,27,WN,3310,LGA,STL,655,6.916666667,,,888,,1,,38.74769,-90.35999,40.63975,-73.77893
1,27,B6,453,JFK,PBI,659,6.983333333,,,1028,,1,,26.68316,-80.09559,40.63975,-73.77893
1,27,B6,683,JFK,MCO,659,6.983333333,,,944,,1,,28.42889,-81.31603,40.63975,-73.77893
1,27,DL,2668,LGA,BOS,659,6.983333333,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,27,DL,1547,LGA,ATL,659,6.983333333,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,27,US,2136,LGA,BOS,700,7,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,27,US,2169,LGA,DCA,700,7,,,214,,1,,38.85208,-77.03772,40.63975,-73.77893
1,27,VX,399,JFK,LAX,700,7,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,27,VX,761,LGA,DAL,700,7,,,1381,,1,,32.84711,-96.85177,40.63975,-73.77893
1,27,WN,2954,LGA,HOU,700,7,,,1428,,1,,29.64542,-95.27889,40.63975,-73.77893
1,27,AA,9,JFK,LAX,700,7,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,27,AA,2451,LGA,MIA,700,7,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,27,AA,2393,JFK,MCO,700,7,,,944,,1,,28.42889,-81.31603,40.63975,-73.77893
1,27,DL,2003,LGA,MIA,700,7,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,27,DL,424,JFK,LAX,700,7,,,2475,,1,,33.94254,-118.40807,40.63975,-73.77893
1,27,DL,448,JFK,BOS,700,7,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,27,DL,462,JFK,SLC,700,7,,,1990,,1,,40.78839,-111.97777,40.63975,-73.77893
1,27,DL,2285,LGA,MCO,700,7,,,950,,1,,28.42889,-81.31603,40.63975,-73.77893
1,27,UA,1052,LGA,ORD,700,7,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,27,MQ,3682,LGA,ATL,700,7,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,27,B6,163,JFK,SRQ,703,7.05,,,1041,,1,,27.39533,-82.55411,40.63975,-73.77893
1,27,B6,15,JFK,SFO,705,7.083333333,,,2586,,1,,37.619,-122.37484,40.63975,-73.77893
1,27,DL,1879,LGA,FLL,705,7.083333333,,,1076,,1,,26.07258,-80.15275,40.63975,-73.77893
1,27,DL,831,LGA,DTW,720,7.333333333,,,502,,1,,42.21206,-83.34884,40.63975,-73.77893
1,27,B6,901,JFK,FLL,722,7.366666667,,,1069,,1,,26.07258,-80.15275,40.63975,-73.77893
1,27,B6,461,LGA,PBI,724,7.4,,,1035,,1,,26.68316,-80.09559,40.63975,-73.77893
1,27,VX,11,JFK,SFO,730,7.5,,,2586,,1,,37.619,-122.37484,40.63975,-73.77893
1,27,AA,84,JFK,BOS,730,7.5,,,187,,1,,42.36435,-71.00518,40.63975,-73.77893
1,27,AA,311,LGA,ORD,730,7.5,,,733,,1,,41.9796,-87.90446,40.63975,-73.77893
1,27,AA,1111,LGA,DFW,730,7.5,,,1389,,1,,32.89595,-97.0372,40.63975,-73.77893
1,27,AA,1382,LGA,PBI,730,7.5,,,1035,,1,,26.68316,-80.09559,40.63975,-73.77893
1,27,B6,1273,JFK,CHS,735,7.583333333,,,636,,1,,32.89865,-80.04051,40.63975,-73.77893
1,27,B6,1717,LGA,TPA,735,7.583333333,,,1010,,1,,27.97547,-82.53325,40.63975,-73.77893
1,27,B6,885,JFK,RDU,739,7.65,,,427,,1,,35.87764,-78.78747,40.63975,-73.77893
1,27,B6,1783,JFK,MCO,750,7.833333333,,,944,,1,,28.42889,-81.31603,40.63975,-73.77893
1,27,UA,1521,LGA,DEN,751,7.85,,,1620,,1,,39.85841,-104.667,40.63975,-73.77893
1,27,DL,2280,LGA,TPA,754,7.9,,,1010,,1,,27.97547,-82.53325,40.63975,-73.77893
1,27,DL,2395,LGA,PBI,754,7.9,,,1035,,1,,26.68316,-80.09559,40.63975,-73.77893
1,27,US,1995,LGA,CLT,759,7.983333333,,,544,,1,,35.21401,-80.94313,40.63975,-73.77893
1,27,AA,2243,LGA,MIA,759,7.983333333,,,1096,,1,,25.79325,-80.29056,40.63975,-73.77893
1,27,DL,1647,LGA,ATL,759,7.983333333,,,762,,1,,33.64044,-84.42694,40.63975,-73.77893
1,27,DL,2670,LGA,BOS,759,7.983333333,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
1,27,EV,5319,LGA,GSO,759,7.983333333,,,461,,1,,36.09775,-79.9373,40.63975,-73.77893
1,27,US,2138,LGA,BOS,800,8,,,184,,1,,42.36435,-71.00518,40.63975,-73.77893
